id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,probabilidade_ataque,probabilidade_percentual,classificacao,nivel_risco,resultado_deteccao,timestamp_alerta,tipo_alerta,origem,modelo,threshold_modelo
130404,7e-06,ifmp,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,3,5,0,Analysis,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
133576,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,16,16,16,25,0,0,0,17,25,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
76628,0.831067,tcp,http,FIN,12,6,3504,268,20.455631,254,252,30919.28711,2156.26416,3,1,75.551544,156.952203,4932.187051,289.334219,255,357298190,85452982,255,0.119286,0.045684,0.073602,292,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
88705,0.951766,tcp,-,FIN,10,6,534,268,15.760176,254,252,4043.010498,1882.815674,2,1,102.006889,173.309797,6171.631614,306.184969,255,3634814301,2186415320,255,0.153796,0.085209,0.068587,53,45,0,0,5,1,2,1,1,3,0,0,0,3,4,0,Normal,0,0.2358265840876608,23.58,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
127815,0.72002,tcp,-,FIN,10,8,564,354,23.610455,254,252,5644.287598,3444.348877,2,1,78.510889,99.586859,5626.715495,148.496234,255,1718990276,3421446627,255,0.067945,0.022909,0.045036,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
135944,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,9,9,9,24,0,0,0,9,24,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
67318,0.684115,tcp,-,FIN,10,8,564,354,24.849624,254,252,5940.521973,3625.121582,2,1,76.012778,96.429859,5443.539899,139.604203,255,2695000726,4194163578,255,0.057125,0.008362,0.048763,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
170379,9e-06,mobile,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
154401,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,36,34,16,34,0,0,0,34,34,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
104917,2.939419,tcp,-,FIN,10,8,840,452,5.783456,254,252,2057.549561,1077.764038,2,2,309.711667,403.365437,23028.2656,653.118187,255,185670153,1492283865,255,0.184939,0.115855,0.069084,84,57,0,0,3,1,2,1,1,2,0,0,0,2,3,0,Exploits,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
174159,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,18,17,17,17,0,0,0,17,17,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
97906,1.00255,tcp,-,FIN,10,8,1376,354,16.95676,254,252,9886.789062,2473.692139,2,1,107.954778,128.75857,6101.003964,214.901578,255,3870886737,2419827335,255,0.169274,0.101224,0.06805,138,44,0,0,2,1,2,1,1,1,0,0,0,1,1,0,Exploits,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
120110,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,35,34,18,34,0,0,0,34,34,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
34,2.5e-05,udp,-,INT,2,0,168,0,40000.00101,254,0,26880000.0,0.0,0,0,0.025,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,11,2,1,1,1,2,0,0,0,1,5,0,Normal,0,0.9967094438960185,99.67,ATAQUE,CRITICO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
147380,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,16,16,16,33,0,0,0,17,33,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
96439,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,8,0,0,0,4,6,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
25272,0.249309,tcp,-,FIN,10,6,510,268,60.166299,254,252,14728.70996,7187.867188,2,1,26.22,41.699398,1349.521755,61.939207,255,901324436,2442799302,255,0.056516,0.04081,0.015706,51,45,0,0,14,1,1,1,1,13,0,0,0,1,13,0,Normal,0,0.9336340206185567,93.36,ATAQUE,CRITICO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
145180,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,16,16,16,33,0,0,0,16,33,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
121024,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
136724,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
52190,0.400034,tcp,-,FIN,10,8,724,354,42.496387,254,252,13038.8916,6199.472656,2,1,43.509333,54.639,2928.132947,107.719008,255,3803779339,2542174195,255,0.073206,0.017543,0.055663,72,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
132,1e-05,udp,-,INT,2,0,1422,0,100000.0025,254,0,568800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,711,0,0,0,63,2,9,9,1,63,0,0,0,9,62,0,Normal,0,0.4062575210589651,40.63,ATAQUE,MEDIO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
67480,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,8,6,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
55213,1.033171,tcp,-,FIN,14,8,5644,812,20.325773,254,252,40581.85547,5505.380859,4,2,77.232844,125.59643,4418.675284,186.455125,255,861981398,2237958414,255,0.242589,0.153987,0.088602,403,102,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
75681,0.290538,tcp,-,FIN,10,6,578,268,51.628356,254,252,14345.79883,6167.867676,2,1,30.860444,48.903398,1565.898234,71.962664,255,2983508210,3866206471,255,0.098395,0.046013,0.052382,58,45,0,0,9,1,2,2,1,8,0,0,0,2,8,0,Fuzzers,1,0.4062575210589651,40.63,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
76508,9e-06,prm,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,4,4,4,13,0,0,0,6,13,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
155218,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,9,9,3,13,0,0,0,9,12,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
97162,0.820299,tcp,-,FIN,12,8,1162,742,23.162285,254,252,10396.20898,6339.151855,3,2,74.492273,105.393711,4212.913177,166.709219,255,4047432222,1524017448,255,0.116709,0.082533,0.034176,97,93,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
69715,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,8,6,0,DoS,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
111305,1e-05,swipe,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
85480,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,14,0,0,0,4,12,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
80010,0.6996,tcp,-,FIN,10,6,2386,268,21.440824,254,252,24562.60742,2561.463867,2,1,68.670111,128.425398,3607.152076,170.828984,255,1612170591,4063801555,255,0.115119,0.057464,0.057655,239,45,0,0,4,1,1,1,1,1,0,0,0,3,2,0,DoS,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
65366,1.8e-05,mobile,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,DoS,1,1.0,100.0,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
101279,4e-06,udp,-,INT,2,0,1964,0,250000.0006,254,0,1964000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,982,0,0,0,4,2,4,4,1,4,0,0,0,4,4,0,Fuzzers,1,0.4062575210589651,40.63,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
78919,0.726514,tcp,http,FIN,60,14,68199,612,100.479828,254,252,738463.4375,6265.536621,27,1,12.114441,50.444691,1302.553645,80.227523,255,439762029,2180779884,255,0.120634,0.070724,0.04991,1137,44,1,0,3,1,5,1,1,3,0,0,1,1,3,0,Fuzzers,1,0.4062575210589651,40.63,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
121350,1.18882,tcp,-,FIN,10,8,546,354,14.299894,254,252,3310.845947,2086.102295,2,0,10447.3442,13056.435,1032823.41,34138.86,255,3597101361,3425668774,255,0.123908,0.064988,0.05892,55,44,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Fuzzers,1,0.2358265840876608,23.58,ATAQUE,BAIXO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
88049,0.193331,tcp,-,FIN,10,6,2044,268,77.587142,254,252,76138.85156,9269.077148,2,1,19.840444,37.061398,1053.087991,62.685641,255,3453205203,423045487,255,0.05503,0.008019,0.047011,204,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
149226,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,12,12,12,13,0,0,0,13,12,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
47414,0.460464,tcp,-,FIN,10,6,534,268,32.575836,254,252,8356.788086,3891.726562,2,1,51.162667,75.727203,2721.706549,117.363031,255,3940873697,3445049493,255,0.171999,0.081045,0.090954,53,45,0,0,6,1,2,2,1,6,0,0,0,2,6,0,Normal,0,0.2358265840876608,23.58,ATAQUE,BAIXO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
131957,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
167475,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,16,16,16,32,0,0,0,16,32,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
59719,0.390944,tcp,-,FIN,10,10,468,2530,48.600311,62,252,8635.507812,46594.91016,2,3,43.438222,35.887109,2135.29294,42.30209,255,2070529456,3501039238,255,0.081186,0.046711,0.034475,47,253,0,0,11,1,1,1,1,1,0,0,0,3,1,0,Exploits,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
132160,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,51,51,27,51,0,0,0,51,51,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
138399,1.37873,tcp,-,FIN,60,14,68185,612,52.947275,254,252,389047.875,3301.589111,27,1,22.643288,95.347695,2518.463386,174.471031,255,2422207306,4071085584,255,0.243948,0.139208,0.10474,1136,44,1,0,3,1,1,1,1,2,0,0,1,1,4,0,Fuzzers,1,0.4062575210589651,40.63,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
94182,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,33,1,0,Reconnaissance,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
69199,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,4,4,0,DoS,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
174437,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,9,17,0,0,0,18,17,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
168431,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,18,17,17,33,0,0,0,17,33,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
133606,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,16,14,8,32,0,0,0,15,29,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
122833,1.202057,tcp,-,FIN,12,8,1366,742,15.806239,254,252,8339.039062,4325.917969,3,2,102.668453,157.129578,5642.131873,215.091016,255,2783845576,477683916,255,0.17335,0.102141,0.071209,114,93,0,0,5,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
46303,0.910895,tcp,-,FIN,14,10,774,556,25.249892,254,252,6314.668457,4400.067871,4,3,67.104844,92.869445,3436.464673,134.4795,255,2923327821,3914498331,255,0.153191,0.075061,0.07813,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0,0.50567916601836,50.57,ATAQUE,MEDIO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
121055,0.18849,tcp,http,FIN,10,6,956,268,79.579817,254,252,36543.05078,9507.135742,2,1,19.338444,34.968,1030.112106,58.844582,255,706509426,1704292082,255,0.062957,0.013647,0.04931,96,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
45467,0.428717,tcp,-,FIN,10,6,2516,268,34.988117,254,252,42265.64453,4179.913574,2,1,43.999111,69.121,2482.699055,101.37807,255,2494890138,3350533626,255,0.114261,0.083109,0.031152,252,45,0,0,4,1,1,1,1,3,0,0,0,2,4,0,Normal,0,0.50567916601836,50.57,ATAQUE,MEDIO,FALSO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
77370,0.526512,tcp,-,FIN,10,6,2550,268,28.489378,254,252,34871.0,3403.531006,2,1,55.824,90.819,2860.570206,139.59725,255,3561077160,3028291143,255,0.104791,0.072408,0.032383,255,45,0,0,4,1,2,1,1,3,0,0,0,1,5,0,Fuzzers,1,0.50567916601836,50.57,ATAQUE,MEDIO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
116179,2.009743,tcp,smtp,FIN,114,32,126952,2174,72.148529,62,252,500915.7813,8387.142578,54,8,17.785336,62.077676,1839.386147,87.458523,255,1181413614,4200630652,255,0.144827,0.069837,0.07499,1114,68,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,0.9336340206185567,93.36,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
81889,9e-06,rsvp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,15,0,0,0,4,8,0,DoS,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
145685,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,17,16,16,16,0,0,0,16,16,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
129234,1.73399,tcp,smtp,FIN,30,22,18516,1920,29.411935,62,252,82579.48438,8456.796875,12,8,59.776896,81.323336,3659.668368,97.415852,255,3632197244,2557523729,255,0.076862,0.026199,0.050663,617,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,0.9954083306001967,99.54,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
138473,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,10,10,7,30,0,0,0,10,30,0,Generic,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
145971,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0,Exploits,1,0.9967094438960185,99.67,ATAQUE,CRITICO,VERDADEIRO_POSITIVO,2026-09-03 13:39:43,ML_NETWORK_ATTACK,UNSW-NB15,DecisionTreeClassifier,0.099
